Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,relevant_to_barrier_immune
prerank,"Growth hormone synthesis, secretion and action",0.4510841509454028,1.7428005447285473,0.0,0.0031187896822382137,0.236,33/106,12.37%,SOCS3;STAT3;SHC1;BCAR1;SOCS1;ATF4;PIK3CD;PLCB3;MAPK11;AKT1;ADCY3;JUNB;GNAI2;PLCB2;HRAS;PLCG2;ADCY7;STAT1;IGFBP3;GRB2;MAPK3;ADCY9;PLCG1;MAP2K3;MAP2K2;STAT5A;AKT2;PIK3R3;SOCS2;MAPK8;MTOR;MAP2K1;CRK,False
prerank,Fluid shear stress and atherosclerosis,0.44165191193507153,1.7372455078843656,0.0,0.0032978637870466577,0.248,45/135,12.16%,SELE;PLAT;CTSL;CCL2;VEGFA;PIK3CD;MMP9;TNFRSF1A;MAPK11;VCAM1;ACTB;NFKB1;CYBA;TXN;AKT1;ICAM1;RAC2;RELA;HMOX1;CALM1;JUN;NCF2;GSTO1;SRC;KLF2;NOS3;IKBKG;IKBKB;ACVR1;GSTP1;TNF;MAPK7;CALML5;BMP4;ITGAV;AKT2;HSP90B1;PIK3R3;CHUK;RAC1;KEAP1;MAPK8;THBD;ARHGEF2;CALML3,False
prerank,Diabetic cardiomyopathy,0.42634939930698496,1.7168081745074806,0.0,0.004069124994870012,0.301,69/166,19.96%,GYS1;PPIF;TGFB1;TGFBR1;PIK3CD;MMP9;GAPDH;PLCB3;MAPK11;CD36;NFKB1;CYBA;AKT1;SLC25A5;PLCB2;VDAC1;RAC2;RELA;NCF2;PPP1CA;NOS3;CTSD;NDUFB9;UQCRC1;COX5A;VDAC2;NDUFA9;NDUFV1;AKT2;NDUFS6;PIK3R3;RAC1;MAPK8;CYC1;SLC2A1;NDUFS8;MTOR;PARP1;CPT1B;VDAC3;NDUFAB1;ATP2A2;G6PD;NDUFB8;COX6A1;NDUFB4;UQCRFS1;COX8A;NDUFB10;UQCRQ;SDHB;COX7B;NDUFA1;UQCRH;NDUFS2;REN;NCF1;ACE;NDUFA8;COX6C;NDUFB6;NDUFB3;NDUFS3;NDUFB1;UQCRC2;NCF4;NDUFA11;COX6B1;COX7A2,False
prerank,MicroRNAs in cancer,0.41336705001731766,1.7051830565547292,0.0,0.004628210837205939,0.332,60/200,14.31%,TNC;ST14;CDC25B;STAT3;FSCN1;CD44;E2F3;SHC1;ABCC1;EZH2;DNMT1;SOCS1;VEGFA;PLAU;CCND2;PIK3CD;MMP9;HDAC1;FOXP1;CDC25A;NFKB1;MCL1;CDCA5;BCL2L11;KIF23;CCNE1;HRAS;PLCG2;THBS1;BAK1;CDKN1A;HMOX1;PIM1;HMGA2;GRB2;CCNE2;MAPK3;IKBKB;MYC;E2F1;PTGS2;PLCG1;CDC25C;MAP2K2;PAK4;MAPK7;PIK3R3;RASSF1;BRCA1;CDKN2A;DICER1;MTOR;MAP2K1;EZR;CRK;SLC7A1;CYP24A1;RHOA;STMN1;E2F2,False
prerank,Prostate cancer,0.4515926288824698,1.6998658427349826,0.0030816640986132513,0.004885821000656812,0.34,33/93,11.97%,PLAT;E2F3;ATF4;PLAU;PIK3CD;MMP9;NFKB1;RB1;AKT1;MMP3;CCNE1;HRAS;CDKN1A;RELA;NFKBIA;GRB2;CCNE2;MAPK3;IKBKG;IKBKB;E2F1;GSTP1;MAP2K2;ERG;CDK2;ARAF;AKT2;HSP90B1;PIK3R3;CHUK;CASP9;MTOR;MAP2K1,False
prerank,Adipocytokine signaling pathway,0.4810515185462627,1.698087349556278,0.0,0.004942253168466617,0.346,26/66,12.10%,SOCS3;STAT3;NFKBIE;NFKBIB;TRAF2;TNFRSF1A;CD36;TNFRSF1B;NFKB1;AKT1;PRKCQ;RELA;NFKBIA;TRADD;STK11;ADIPOR2;IKBKG;IKBKB;TNF;AKT2;CHUK;MAPK8;SLC2A1;MTOR;PRKAB1;CPT1B,True
prerank,Rap1 signaling pathway,0.4084979325284606,1.6834821711283054,0.0,0.005657345084546009,0.392,62/194,13.07%,PGF;EPHA2;ENAH;RALB;CSF1;BCAR1;VEGFA;PIK3CD;PLCB3;SIPA1L2;P2RY1;MAPK11;PFN1;ITGB2;ACTB;ITGAM;AKT1;ADCY3;CDH1;GNAI2;LCP2;PLCB2;ID1;ITGAL;HRAS;ADCY7;THBS1;PRKCI;RASGRP2;RAC2;CALM1;SRC;ARAP3;VAV1;MAPK3;RGS14;ADCY9;FARP2;PLCG1;GNAO1;MAP2K3;VAV2;MAP2K2;MAGI3;FPR1;FLT1;CALML5;NGF;AKT2;EVL;PIK3R3;RAC1;MAP2K1;RAP1B;CALML3;CRK;SKAP1;LPAR5;VASP;RRAS;LPAR2;RASGRP3,False
prerank,Coronavirus disease,0.40476900626420637,1.6786111072652172,0.0,0.005921963582709874,0.41,73/200,16.90%,STAT3;MMP1;TRAF3;HBEGF;OAS1;CXCL8;OAS3;IFIH1;MYD88;CCL2;NFKBIB;PIK3CD;IRAK1;TNFRSF1A;MX1;MAPK11;SELP;NFKB1;OAS2;ADAR;MMP3;IRF9;STAT2;DDX58;PLCG2;IFNAR2;MX2;RELA;JUN;SYK;CSF2;STAT1;TYK2;NFKBIA;TLR2;RPL26L1;CXCL10;NLRP3;IRF3;MAPK3;IKBKG;ADAM17;IKBKB;IL6R;IL6;TNF;FCGR2A;PLCG1;VWF;ISG15;IKBKE;PIK3R3;CHUK;MAPK8;CFB;C5AR1;C1QC;C1R;RPL17;IRAK4;C1QB;IL12B;F13A1;RPL22L1;C2;EIF2AK2;IL1B;TLR8;C3AR1;C1S;C9;MASP1;RPL36AL,False
prerank,alpha-Linolenic acid metabolism,0.6015574568046975,1.6679593653679028,0.010050251256281407,0.006659813046434194,0.449,7/19,8.76%,PLA2G2F;PLA2G4E;PLA2G3;PLA2G4D;ACOX3;PLA2G2A;PLA2G4B,False
prerank,Ferroptosis,0.5095029999501587,1.6623375917720806,0.00847457627118644,0.006973634043197211,0.473,16/40,16.86%,ALOX15;STEAP3;HMOX1;SLC3A2;VDAC2;ATG7;LPCAT3;SAT1;SAT2;VDAC3;SLC7A11;GPX4;GSS;ATG5;FTH1;ACSL4,False
prerank,Proteoglycans in cancer,0.39650296484537395,1.658975910417461,0.0,0.007302881606352254,0.492,69/197,16.31%,MSN;WNT5A;STAT3;PLAUR;CD44;HBEGF;FLNA;CTSL;WNT7A;TGFB1;VEGFA;PLAU;PIK3CD;MMP9;ARHGEF1;DDX5;MAPK11;HPSE;HCLS1;ACTB;AKT1;HRAS;RRAS2;PLCG2;RPS6KB2;THBS1;FZD9;CDKN1A;FLNB;FZD2;PAK1;TLR2;SRC;CTTN;PPP1CA;FZD5;GRB2;VAV1;MAPK3;FASLG;FZD10;MYC;TNF;PLCG1;VAV2;MAP2K2;WNT9A;ARAF;ITGAV;AKT2;HIF1A;PIK3R3;RAC1;PPP1R12C;MTOR;MAP2K1;EZR;FAS;ANK1;RRAS;IL12B;RHOA;TIAM1;ELK1;ACTG1;CBL;RPS6KB1;PTPN6;ROCK2,False
prerank,Synaptic vesicle cycle,0.4657305683913658,1.6557436988748044,0.0032948929159802307,0.007508180005291996,0.503,29/67,20.88%,ATP6V0D1;TCIRG1;STX3;DNM2;SLC6A11;NAPA;AP2S1;ATP6V1B2;ATP6V1C2;ATP6V0B;AP2M1;SNAP25;CLTA;ATP6V1D;ATP6V1C1;AP2A1;ATP6V1G1;CPLX1;STX1B;CLTB;ATP6V0E1;STX1A;ATP6V1A;ATP6V0A1;STXBP1;CLTC;UNC13A;STX2;ATP6V0A2,False
prerank,GnRH signaling pathway,0.4390784447597591,1.6496348424791698,0.006172839506172839,0.007947164607634066,0.523,28/91,14.41%,PLA2G4E;PLD2;HBEGF;PLA2G4D;ATF4;PLCB3;MAPK11;ADCY3;PLCB2;HRAS;ADCY7;CALM1;JUN;SRC;GRB2;MAPK3;ADCY9;MAP2K3;MAP2K2;MAPK7;CALML5;PLA2G4B;MAPK8;MAP2K1;CALML3;PLA2G4F;MAP3K3;ELK1,False
