Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes,relevant_to_barrier_immune
prerank,Renal Absorption (GO:0070293),0.5265386146411725,1.3706022184255033,0.10424028268551237,0.19756627119302506,1.0,6/16,15.92%,SGK1;SLC5A1;SLC9A3R1;HAS2;HYAL2;KCNQ1,False
prerank,Negative Regulation Of Cell Activation (GO:0050866),0.5539916729515872,1.3703980476948268,0.12660550458715597,0.19758601792508815,1.0,4/12,10.91%,LDLR;C1QTNF1;NOS3;THBD,False
prerank,Negative Regulation Of Cell-Matrix Adhesion (GO:0001953),0.4476102848631018,1.3704314344185604,0.07979626485568761,0.1976504176024448,1.0,9/30,10.78%,SERPINE1;MAP4K4;MMP12;PHLDB2;THBS1;SRC;DUSP22;CDKN2A;DYNLL1,False
prerank,Sodium Ion Transmembrane Transport (GO:0035725),0.3796442070587244,1.3700644772149053,0.0358814352574103,0.19766278379219707,1.0,26/73,22.51%,SLC9A7;SLC6A14;SCNN1D;SLC4A8;SLC5A1;SLC6A11;SCNN1A;ATP12A;ATP1A1;SCN4B;TPCN2;KCNK1;SLC9A3;SCN2A;SLC9A8;SLC24A3;ATP1B3;SLC12A3;SLC6A6;SLC4A4;SLC24A4;SLC6A20;SLC6A17;SLC8A2;SLC6A15;SLC9A1,False
prerank,Regulation Of Mitochondrial Translation (GO:0070129),0.480001646493095,1.3702354897955968,0.0990990990990991,0.19768606422160964,1.0,11/21,20.61%,TSFM;MPV17L2;C1QBP;METTL8;SHMT2;FASTKD2;RPUSD4;TRUB2;TRMT10C;MALSU1;MTG1,False
prerank,Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0043618),0.5601057937589013,1.3701242415271297,0.11531531531531532,0.19770313178401933,1.0,6/12,9.07%,ATF4;HMOX1;BAG3;KLF2;MAPK7;HIF1A,False
prerank,Regulation Of Protein Export From Nucleus (GO:0046825),0.4861437295467567,1.3698985269286685,0.08873720136518772,0.1977473779692043,1.0,11/22,17.14%,IFI27;SIRT7;RANGAP1;BAG3;SIRT6;SP100;UHMK1;PARK7;EMD;IL1B;RBM22,False
prerank,Regulation Of DNA Repair (GO:0006282),0.3480693905542323,1.3684412499985785,0.027900146842878122,0.19942203188407834,1.0,39/124,16.75%,PML;TIGAR;RNF168;ACTB;DEPDC1B;ATXN7L3;SIRT7;WRAP53;PPP4C;CDK9;BCL7B;TRIP12;PCNA;RUVBL1;ATRIP;TAF5L;TADA3;SUPT7L;MRGBP;MCRS1;BRCA1;TAF10;SMARCB1;TMEM161A;ACTR5;PARP1;UIMC1;RUVBL2;TAF6L;TAF2;DHX9;SMARCD1;TRIM28;SF3B5;ATR;MORF4L2;MEAF6;INO80E;DPF2,False
prerank,Dicarboxylic Acid Biosynthetic Process (GO:0043650),0.6348522819754808,1.3675394567593397,0.10780669144981413,0.20014389792204526,1.0,3/8,5.15%,KYNU;GOT1;MTHFD1L,False
prerank,Protein O-linked Glycosylation (GO:0006493),0.37282205599423746,1.3674427200799137,0.06441717791411043,0.20015595456260998,1.0,33/81,21.36%,GALNT6;FUT3;GCNT4;ST6GAL1;GALNT18;GALNT5;SLC35C1;B3GNT5;B3GNT7;B3GNT2;GALNT10;B3GNT3;DPM2;B4GALT5;EOGT;PLOD2;PLOD3;FUT6;FKRP;TMTC2;GCNT3;B3GALNT2;POGLUT1;TMTC4;POMT2;MGAT5B;DPM1;B3GLCT;GALNT7;ST3GAL1;TMTC3;PLOD1;TMTC1,False
prerank,Negative Regulation Of Cell Junction Assembly (GO:1901889),0.4690081732222108,1.3676902473011996,0.1092436974789916,0.2001639698458654,1.0,10/24,16.31%,PHLDB2;THBS1;TLR2;SRC;DUSP22;IKBKB;TNF;DYNLL1;IL1B;ROCK2,False
prerank,RNA Catabolic Process (GO:0006401),0.40387705834039633,1.3677680321913648,0.0673076923076923,0.2001664055611278,1.0,23/53,22.39%,ZFP36;ISG20;DNA2;XRN2;ZPR1;SND1;FEN1;RNASE6;RNASEH2A;EXOSC9;EXOSC8;EXOSC4;RNASEH1;DXO;LSM2;PNPT1;ZFP36L2;EXOSC10;PABPC4;ERN1;RNH1;EXOSC1;YTHDF2,False
prerank,Positive Regulation Of Cellular Biosynthetic Process (GO:0031328),0.3406475766566142,1.3675944261503177,0.024390243902439025,0.2001760286568691,1.0,52/161,18.64%,CLEC7A;DUOXA1;CDH3;CXCL8;LDLR;BCL3;EIF4A3;CD28;PTPN2;GIPC1;CD36;SIRT7;SREBF1;AKT1;THBS1;EIF6;PAOX;CCL5;KLF2;PTGS2;PRMT1;IL6;TNF;CD244;YTHDF1;PASK;AKT2;HIF1A;NSUN5;PARK7;SIRT2;ADSL;TYRP1;MTOR;DDX3X;P2RX4;NNMT;PRKDC;NPM1;NR1H2;ELAVL1;PYM1;IL1B;RPS6KB1;RGCC;IFNG;VIM;LPGAT1;DUOXA2;ARPP19;RBM3;AGO2,False
prerank,Regulation Of Defense Response To Bacterium (GO:1900424),0.6328023153993642,1.3671884252503506,0.11466165413533834,0.20034523860722905,1.0,3/8,13.02%,GRN;FOXP1;MMRN2,False
prerank,Megakaryocyte Development (GO:0035855),0.644704960128664,1.3668507552767593,0.1341222879684418,0.20066012912519224,1.0,1/7,2.23%,SH2B3,False
prerank,DNA Synthesis Involved In DNA Repair (GO:0000731),0.46924804280621346,1.3667559249146064,0.09352517985611511,0.20067983909405773,1.0,11/24,19.23%,USP43;VCP;PCNA;PARP10;POLD3;POLD1;WRNIP1;POLDIP2;TNFSF13B;RRM2B;RFC3,False
prerank,Establishment Of Lymphocyte Polarity (GO:0001767),0.732405598875176,1.366201919450864,0.10881801125703565,0.2009091802719283,1.0,3/5,6.58%,CCR7;SCRIB;CRTAM,False
prerank,mRNA Catabolic Process (GO:0006402),0.43086716842142536,1.3664361619755043,0.07253886010362694,0.20093570963115673,1.0,17/37,22.39%,ZFP36;DDX5;XRN2;SND1;MRTO4;EXOSC9;EXOSC4;DXO;PDE12;LSM2;PNPT1;ZFP36L2;EXOSC10;ERN1;DHX34;RNH1;YTHDF2,False
prerank,"Blood Coagulation, Fibrin Clot Formation (GO:0072378)",0.61910530370769,1.3662601006839301,0.1274131274131274,0.2009423042865891,1.0,4/8,14.21%,FLNA;F12;THBD;F13A1,False
prerank,Protein Activation Cascade (GO:0072376),0.61910530370769,1.3662601006839301,0.1274131274131274,0.2009423042865891,1.0,4/8,14.21%,FLNA;F12;THBD;F13A1,False
prerank,Positive Regulation Of Execution Phase Of Apoptosis (GO:1900119),0.6589024364286007,1.3660859496163713,0.11829944547134935,0.20094744340127935,1.0,3/7,10.78%,ZC3H12A;SIRT2;DYNLL1,False
prerank,Regulation Of Hippo Signaling (GO:0035330),0.4681772955522109,1.3656143315325195,0.08644067796610169,0.20141859001427867,1.0,8/25,12.80%,MARK3;CORO7;VGLL4;SRC;MAP2K3;CIT;DLG5;WWC2,False
prerank,Cytoplasmic Sequestering Of Protein (GO:0051220),0.5526126748945283,1.3648966958357043,0.12660550458715597,0.20207730348847677,1.0,5/13,10.31%,MDFI;FLNA;NFKBIE;NFKBIA;KEAP1,False
prerank,Negative Regulation Of Interferon-Beta Production (GO:0032688),0.5793988609166765,1.3649786406893545,0.11174242424242424,0.20208578168580743,1.0,6/10,15.73%,RELB;REL;PYCARD;SIRPA;LILRB1;NLRC3,False
prerank,Glucose 6-Phosphate Metabolic Process (GO:0051156),0.514886679561259,1.3644693923912348,0.0958904109589041,0.2024564767007666,1.0,8/16,18.62%,GPI;HK2;HK3;G6PD;DERA;PGD;SHPK;HK1,False
prerank,Positive Regulation Of Epithelial To Mesenchymal Transition (GO:0010718),0.408887845634243,1.3641505253779267,0.06435643564356436,0.20275186452254462,1.0,16/47,15.99%,SERPINB3;OLFM1;EZH2;TGFB1;TGFBR1;LRG1;PDPN;CRB2;GLIPR2;IL6;BAMBI;MTOR;LOXL2;TIAM1;IL1B;RGCC,False
prerank,Telomere Maintenance In Response To DNA Damage (GO:0043247),0.6055704952765585,1.3639587808250828,0.09177820267686425,0.20276223880166472,1.0,4/9,21.43%,MAD2L2;DCLRE1B;TFIP11;RTEL1,False
